id,ltable_id,ltable_city_ascii,ltable_country,rtable_id,rtable_city_ascii,rtable_country,city_ascii_sim,country_sim,is_matching
6833,246,Guang'an,China,295,Longyan,China,0.5,1.0,0
244,165,Changchun,China,990,Yangchun,China,0.777777778,1.0,0
2787,241,Wuxi,China,1475,Wuhai,China,0.6,1.0,0
12358,108,Dezhou,China,361,Shangzhou,China,0.444444444,1.0,0
1898,120,Yongzhou,China,251,Jinzhou,China,0.625,1.0,0
1314,631,Lingcheng,China,920,Luocheng,China,0.666666667,1.0,0
11929,6,Shanghai,China,103,Xiangyang,China,0.444444444,1.0,0
5653,42,Wuhan,China,139,Suqian,China,0.5,1.0,0
13109,30,Xi'an,China,1458,Xiangyang,China,0.444444444,1.0,0
7201,454,Shuyangzha,China,476,Changshu,China,0.5,1.0,0
2379,190,Chuzhou,China,1413,Shenzhou,China,0.625,1.0,0
5021,109,Jinan,China,1646,Jiangshan,China,0.555555556,1.0,0
5999,90,Qujing,China,278,Daqing,China,0.5,1.0,0
1925,137,Bozhou,China,306,Chaozhou,China,0.625,1.0,0
6409,156,Yibin,China,200,Harbin,China,0.5,1.0,0
7418,13,Beijing,China,1554,Meicheng,China,0.5,1.0,0
13652,323,Yangjiang,China,1449,Xingcheng,China,0.444444444,1.0,0
673,178,Luzhou,China,190,Chuzhou,China,0.714285714,1.0,0
7366,670,Yichun,China,949,Feicheng,China,0.5,1.0,0
13531,244,Zhenjiang,China,1380,Wenlan,China,0.444444444,1.0,0
34,318,Yanjiang,China,323,Yangjiang,China,0.888888889,1.0,0
13835,423,Pingxiang,China,1242,Wenchang,China,0.444444444,1.0,0
12430,141,Ji'an,China,520,Jianguang,China,0.444444444,1.0,0
12790,320,Sanming,China,401,Pingliang,China,0.444444444,1.0,0
12035,48,Tongshan,China,380,Ma'anshan,China,0.444444444,1.0,0
8024,192,Qingyuan,China,1084,Xiangxiang,China,0.5,1.0,0
8388,304,Zigong,China,1143,Wugang,China,0.5,1.0,0
3609,314,Baoshan,China,396,Yushan,China,0.571428571,1.0,0
12218,90,Qujing,China,244,Zhenjiang,China,0.444444444,1.0,0
13609,299,Handan,China,1352,Tianchang,China,0.444444444,1.0,0
275,48,Tongshan,China,1041,Tongchuan,China,0.777777778,1.0,0
1076,118,Dazhou,China,186,Fuzhou,China,0.666666667,1.0,0
2258,56,Nanjing,China,1800,Fangting,China,0.625,1.0,0
7143,383,Taizhou,China,964,Taihecun,China,0.5,1.0,0
7750,119,Langfang,China,1143,Wugang,China,0.5,1.0,0
6400,154,Jiangmen,China,654,Yingtan,China,0.5,1.0,0
1749,45,Foshan,China,48,Tongshan,China,0.625,1.0,0
11964,32,Chongqing,China,170,Chifeng,China,0.444444444,1.0,0
8210,240,Suining,China,1574,Zhijiang,China,0.5,1.0,0
7721,111,Zhaotong,China,1328,Zhugang,China,0.5,1.0,0
2367,175,Shantou,China,1413,Shenzhou,China,0.625,1.0,0
12408,130,Zhangzhou,China,657,Guankou,China,0.444444444,1.0,0
7231,489,Semarang,Indonesia,608,Jepara,Indonesia,0.5,1.0,0
374,152,Chenzhou,China,554,Chizhou,China,0.75,1.0,0
1502,390,Puning,China,1459,Fuding,China,0.666666667,1.0,0
5659,42,Wuhan,China,277,Weihai,China,0.5,1.0,0
862,195,Deyang,China,1790,Fenyang,China,0.714285714,1.0,0
7626,77,Xingtai,China,1110,Qingnian,China,0.5,1.0,0
8480,331,Yantai,China,1693,Tanbei,China,0.5,1.0,0
7811,132,Xianyang,China,1717,Jinchang,China,0.5,1.0,0
589,51,Ganzhou,China,234,Qinzhou,China,0.714285714,1.0,0
13067,679,Yingchuan,China,725,Xishan,China,0.444444444,1.0,0
2330,132,Xianyang,China,1612,Jiannan,China,0.625,1.0,0
6609,198,Wuhu,China,407,Fushun,China,0.5,1.0,0
6670,210,Medan,Indonesia,618,Sumedang,Indonesia,0.5,1.0,0
7083,348,Lianshan,China,359,Anshun,China,0.5,1.0,0
2945,6,Shanghai,China,541,Shuangyashan,China,0.583333333,1.0,0
6844,246,Guang'an,China,657,Guankou,China,0.5,1.0,0
7999,182,Zhaoqing,China,1091,Zouping,China,0.5,1.0,0
4698,213,Changzhou,China,537,Huazhou,China,0.555555556,1.0,0
13437,204,Zaozhuang,China,1121,Sizhan,China,0.444444444,1.0,0
3944,252,Heyuan,China,1450,Kaiyuan,China,0.571428571,1.0,0
13629,313,Ankang,China,1650,Longjiang,China,0.444444444,1.0,0
6777,229,Siping,China,304,Zigong,China,0.5,1.0,0
1101,130,Zhangzhou,China,256,Lanzhou,China,0.666666667,1.0,0
93,164,Guigang,China,235,Guiyang,China,0.857142857,1.0,0
12929,401,Pingliang,China,438,Xiping,China,0.444444444,1.0,0
2544,405,Baicheng,China,1409,Wencheng,China,0.625,1.0,0
1808,68,Cangzhou,China,118,Dazhou,China,0.625,1.0,0
2456,255,Xinzhou,China,1427,Luanzhou,China,0.625,1.0,0
3019,43,Nanyang,China,741,Sanya,China,0.571428571,1.0,0
4067,438,Xiping,China,1601,Gaoping,China,0.571428571,1.0,0
8462,326,Lincang,China,1780,Pencheng,China,0.5,1.0,0
5605,30,Xi'an,China,132,Xianyang,China,0.5,1.0,0
7700,105,Houston,United States,1822,Stockton,United States,0.5,1.0,0
3853,162,Kunming,China,1304,Xinxing,China,0.571428571,1.0,0
5026,119,Langfang,China,1719,Guangming,China,0.555555556,1.0,0
1467,295,Longyan,China,1650,Longjiang,China,0.666666667,1.0,0
2356,157,Yangzhou,China,1560,Taozhou,China,0.625,1.0,0
13261,91,Jieyang,China,1476,Mingguang,China,0.444444444,1.0,0
3413,196,Taiyuan,China,252,Heyuan,China,0.571428571,1.0,0
219,48,Tongshan,China,275,Zhongshan,China,0.777777778,1.0,0
6527,182,Zhaoqing,China,320,Sanming,China,0.5,1.0,0
6160,120,Yongzhou,China,152,Chenzhou,China,0.5,1.0,0
4508,73,Hengyang,China,323,Yangjiang,China,0.555555556,1.0,0
13639,320,Sanming,China,1650,Longjiang,China,0.444444444,1.0,0
3555,257,Wuzhou,China,552,Gaozhou,China,0.571428571,1.0,0
3687,475,Sanzhou,China,506,Huzhou,China,0.571428571,1.0,0
7923,157,Yangzhou,China,1338,Zhangshu,China,0.5,1.0,0
7696,102,Pudong,China,1239,Zhaodong,China,0.5,1.0,0
5813,65,Shenyang,China,310,Weifang,China,0.5,1.0,0
6994,306,Chaozhou,China,983,Quzhou,China,0.5,1.0,0
12335,106,Zhengzhou,China,236,Bengbu,China,0.444444444,1.0,0
4593,106,Zhengzhou,China,194,Binzhou,China,0.555555556,1.0,0
5898,72,Yancheng,China,697,Hanchuan,China,0.5,1.0,0
2129,348,Lianshan,China,652,Liaoyuan,China,0.625,1.0,0
7372,703,Zhufeng,China,980,Zhuanghe,China,0.5,1.0,0
2986,13,Beijing,China,712,Taixing,China,0.571428571,1.0,0
8630,394,Chongzuo,China,1223,Zhongshu,China,0.5,1.0,0
12454,154,Jiangmen,China,914,Xingcheng,China,0.444444444,1.0,0
1923,135,Taizhou,China,328,Xuanzhou,China,0.625,1.0,0
8032,192,Qingyuan,China,1608,Fuyuan,China,0.5,1.0,0
12719,275,Zhongshan,China,587,Rongcheng,China,0.444444444,1.0,0
6676,212,Wenzhou,China,306,Chaozhou,China,0.5,1.0,0
6202,125,Suzhou,China,306,Chaozhou,China,0.5,1.0,0
5941,80,Shangrao,China,175,Shantou,China,0.5,1.0,0
13828,416,Sanliurfa,Turkey,2022,Manisa,Turkey,0.444444444,1.0,0
12450,154,Jiangmen,China,518,Lianjiang,China,0.444444444,1.0,0
1264,368,Jincheng,China,617,Yongcheng,China,0.666666667,1.0,0
8139,218,Hechi,China,1926,Helixi,China,0.5,1.0,0
4003,313,Ankang,China,1752,Xunyang,China,0.571428571,1.0,0
343,72,Yancheng,China,368,Jincheng,China,0.75,1.0,0
2250,51,Ganzhou,China,1504,Longzhou,China,0.625,1.0,0
7276,552,Gaozhou,China,975,Hengzhou,China,0.5,1.0,0
7223,479,Jingdezhen,China,660,Dingzhou,China,0.5,1.0,0
4421,3,Guangzhou,China,306,Chaozhou,China,0.555555556,1.0,0
15854,56,Nanjing,China,326,Lincang,China,0.428571429,1.0,0
4509,73,Hengyang,China,401,Pingliang,China,0.555555556,1.0,0
7069,340,Xining,China,368,Jincheng,China,0.5,1.0,0
821,595,Yicheng,China,605,Rucheng,China,0.714285714,1.0,0
6651,207,Fuzhou,China,660,Dingzhou,China,0.5,1.0,0
12220,90,Qujing,China,378,Qinbaling,China,0.444444444,1.0,0
4699,213,Changzhou,China,552,Gaozhou,China,0.555555556,1.0,0
1924,135,Taizhou,China,985,Jiaozhou,China,0.625,1.0,0
6620,200,Harbin,China,1005,Hai'an,China,0.5,1.0,0
5793,60,Fuyang,China,260,Chaoyang,China,0.5,1.0,0
12541,204,Zaozhuang,China,208,Baicheng,China,0.444444444,1.0,0
13226,77,Xingtai,China,1646,Jiangshan,China,0.444444444,1.0,0
12119,71,Zhanjiang,China,1007,Laiyang,China,0.444444444,1.0,0
5644,40,Tianjin,China,154,Jiangmen,China,0.5,1.0,0
11965,32,Chongqing,China,199,Nanning,China,0.444444444,1.0,0
5881,70,Shaoyang,China,454,Shuyangzha,China,0.5,1.0,0
15715,30,Xi'an,China,196,Taiyuan,China,0.428571429,1.0,0
7716,109,Jinan,China,1380,Wenlan,China,0.5,1.0,0
3720,537,Huazhou,China,723,Mizhou,China,0.571428571,1.0,0
6528,182,Zhaoqing,China,443,Liaoyang,China,0.5,1.0,0
6102,112,Yichun,China,586,Yushu,China,0.5,1.0,0
5589,13,Beijing,China,318,Yanjiang,China,0.5,1.0,0
11557,142,Xiaoganzhan,China,625,Xiangshui,China,0.454545455,1.0,0
2210,652,Liaoyuan,China,972,Lichuan,China,0.625,1.0,0
7011,318,Yanjiang,China,392,Qingyang,China,0.5,1.0,0
8332,284,Xiangtan,China,1424,Dangyang,China,0.5,1.0,0
993,54,Quanzhou,China,213,Changzhou,China,0.666666667,1.0,0
11904,3,Guangzhou,China,165,Changchun,China,0.444444444,1.0,0
3693,475,Sanzhou,China,706,Ezhou,China,0.571428571,1.0,0
11999,34,Baoding,China,323,Yangjiang,China,0.444444444,1.0,0
3448,212,Wenzhou,China,332,Huizhou,China,0.571428571,1.0,0
6846,246,Guang'an,China,750,Wafangdian,China,0.5,1.0,0
6977,304,Zigong,China,438,Xiping,China,0.5,1.0,0
125,196,Taiyuan,China,1450,Kaiyuan,China,0.857142857,1.0,0
3039,51,Ganzhou,China,400,Hezhou,China,0.571428571,1.0,0
7307,588,Huazhou,China,971,Qingzhou,China,0.5,1.0,0
3601,309,Gulou,China,657,Guankou,China,0.571428571,1.0,0
1201,238,Bazhou,China,400,Hezhou,China,0.666666667,1.0,0
12766,301,Dingxi,China,401,Pingliang,China,0.444444444,1.0,0
11693,278,Daqing,China,1704,Danjiangkou,China,0.454545455,1.0,0
8205,238,Bazhou,China,1632,Laohekou,China,0.5,1.0,0
6225,131,Yuncheng,China,390,Puning,China,0.5,1.0,0
5012,103,Xiangyang,China,1714,Ning'an,China,0.555555556,1.0,0
5579,6,Shanghai,China,476,Changshu,China,0.5,1.0,0
2102,318,Yanjiang,China,922,Danyang,China,0.625,1.0,0
2296,87,Xinyang,China,1424,Dangyang,China,0.625,1.0,0
6893,265,Shaoguan,China,661,Lianyuan,China,0.5,1.0,0
13328,112,Yichun,China,1041,Tongchuan,China,0.444444444,1.0,0
3383,190,Chuzhou,China,383,Taizhou,China,0.571428571,1.0,0
6262,133,Guilin,China,374,Laibin,China,0.5,1.0,0
12843,339,Huangshi,China,361,Shangzhou,China,0.444444444,1.0,0
12480,163,Yiyang,China,916,Yingcheng,China,0.444444444,1.0,0
2305,109,Jinan,China,1717,Jinchang,China,0.625,1.0,0
13715,355,Ghaziabad,India,1844,Bhatpara,India,0.444444444,1.0,0
12850,346,Dandong,China,520,Jianguang,China,0.444444444,1.0,0
3803,77,Xingtai,China,1052,Xindi,China,0.571428571,1.0,0
12633,229,Siping,China,518,Lianjiang,China,0.444444444,1.0,0
2438,239,Qincheng,China,1242,Wenchang,China,0.625,1.0,0
6025,96,Yulin,China,396,Yushan,China,0.5,1.0,0
5216,423,Pingxiang,China,1717,Jinchang,China,0.555555556,1.0,0
6910,277,Weihai,China,746,Linhai,China,0.5,1.0,0
13818,401,Pingliang,China,1719,Guangming,China,0.444444444,1.0,0
8157,226,Tangshan,China,1308,Zhuangyuan,China,0.5,1.0,0
5757,54,Quanzhou,China,975,Hengzhou,China,0.5,1.0,0
6478,166,Jiangguanchi,China,594,Jiangyin,China,0.5,1.0,0
12805,323,Yangjiang,China,587,Rongcheng,China,0.444444444,1.0,0
6981,304,Zigong,China,727,Hegang,China,0.5,1.0,0
12659,244,Zhenjiang,China,313,Ankang,China,0.444444444,1.0,0
6523,181,Liuzhou,China,975,Hengzhou,China,0.5,1.0,0
3708,523,Xushan,China,940,Taishan,China,0.571428571,1.0,0
12583,213,Changzhou,China,400,Hezhou,China,0.444444444,1.0,0
12512,168,Meizhou,China,361,Shangzhou,China,0.444444444,1.0,0
4602,106,Zhengzhou,China,394,Chongzuo,China,0.555555556,1.0,0
12970,484,Sangereng,Indonesia,489,Semarang,Indonesia,0.444444444,1.0,0
674,178,Luzhou,China,256,Lanzhou,China,0.714285714,1.0,0
624,118,Dazhou,China,256,Lanzhou,China,0.714285714,1.0,0
2088,284,Xiangtan,China,963,Xin'an,China,0.625,1.0,0
4852,521,Yucheng,China,631,Lingcheng,China,0.555555556,1.0,0
6797,236,Bengbu,China,322,Longba,China,0.5,1.0,0
879,256,Lanzhou,China,1209,Gaizhou,China,0.714285714,1.0,0
5462,169,Zhangjiakou,China,244,Zhenjiang,China,0.545454545,1.0,0
2746,567,Yutan,China,695,Yuyao,China,0.6,1.0,0
7348,654,Yingtan,China,661,Lianyuan,China,0.5,1.0,0
8272,257,Wuzhou,China,1896,Lianzhou,China,0.5,1.0,0
353,87,Xinyang,China,146,Mianyang,China,0.75,1.0,0
4065,438,Xiping,China,1283,Ruiming,China,0.571428571,1.0,0
2347,152,Chenzhou,China,1348,Zhuozhou,China,0.625,1.0,0
7960,166,Jiangguanchi,China,1133,Chengguan,China,0.5,1.0,0
3640,345,Jilin,China,515,Jiaxing,China,0.571428571,1.0,0
7473,42,Wuhan,China,1380,Wenlan,China,0.5,1.0,0
5625,37,Linyi,China,174,Linfen,China,0.5,1.0,0
1207,239,Qincheng,China,587,Rongcheng,China,0.666666667,1.0,0
7835,139,Suqian,China,1397,Fu'an,China,0.5,1.0,0
12519,181,Liuzhou,China,213,Changzhou,China,0.444444444,1.0,0
220,68,Cangzhou,China,130,Zhangzhou,China,0.777777778,1.0,0
717,199,Nanning,China,320,Sanming,China,0.714285714,1.0,0
4490,71,Zhanjiang,China,111,Zhaotong,China,0.555555556,1.0,0
450,72,Yancheng,China,1029,Macheng,China,0.75,1.0,0
6082,109,Jinan,China,1005,Hai'an,China,0.5,1.0,0
836,51,Ganzhou,China,1560,Taozhou,China,0.714285714,1.0,0
1878,111,Zhaotong,China,370,Nantong,China,0.625,1.0,0
7135,376,Manaus,Brazil,432,Santos,Brazil,0.5,1.0,0
13380,154,Jiangmen,China,1297,Changping,China,0.444444444,1.0,0
12844,340,Xining,China,520,Jianguang,China,0.444444444,1.0,0
6419,157,Yangzhou,China,186,Fuzhou,China,0.5,1.0,0
265,587,Rongcheng,China,916,Yingcheng,China,0.777777778,1.0,0
13690,336,Guangyuan,China,1678,Huadian,China,0.444444444,1.0,0
1940,151,Changsha,China,339,Huangshi,China,0.625,1.0,0
976,37,Linyi,China,765,Xingyi,China,0.666666667,1.0,0
2539,400,Hezhou,China,1413,Shenzhou,China,0.625,1.0,0
5943,80,Shangrao,China,246,Guang'an,China,0.5,1.0,0
4694,213,Changzhou,China,251,Jinzhou,China,0.555555556,1.0,0
2785,241,Wuxi,China,1272,Guixi,China,0.6,1.0,0
6551,185,Ningbo,China,660,Dingzhou,China,0.5,1.0,0
12801,323,Yangjiang,China,430,Yinchuan,China,0.444444444,1.0,0
12709,275,Zhongshan,China,347,Zhuhai,China,0.444444444,1.0,0
1999,196,Taiyuan,China,652,Liaoyuan,China,0.625,1.0,0
6174,120,Yongzhou,China,383,Taizhou,China,0.5,1.0,0
3509,243,Putian,China,362,Huainan,China,0.571428571,1.0,0
6009,91,Jieyang,China,368,Jincheng,China,0.5,1.0,0
212,3,Guangzhou,China,157,Yangzhou,China,0.777777778,1.0,0
4912,3,Guangzhou,China,1413,Shenzhou,China,0.555555556,1.0,0
5059,192,Qingyuan,China,1133,Chengguan,China,0.555555556,1.0,0
7706,108,Dezhou,China,1037,Dehui,China,0.5,1.0,0
5942,80,Shangrao,China,232,Changzhi,China,0.5,1.0,0
2144,368,Jincheng,China,949,Feicheng,China,0.625,1.0,0
1031,94,Liaocheng,China,592,Haicheng,China,0.666666667,1.0,0
13379,153,Anqing,China,1719,Guangming,China,0.444444444,1.0,0
13473,213,Changzhou,China,1645,Qingzhen,China,0.444444444,1.0,0
8405,311,Huai'an,China,1960,Huichang,China,0.5,1.0,0
15708,25,Chengdu,China,276,Ningde,China,0.428571429,1.0,0
3753,663,Kaiyuan,China,1005,Hai'an,China,0.571428571,1.0,0
5189,394,Chongzuo,China,1133,Chengguan,China,0.555555556,1.0,0
1744,44,Hangzhou,China,400,Hezhou,China,0.625,1.0,0
939,289,Mudanjiang,China,518,Lianjiang,China,0.7,1.0,0
36,430,Yinchuan,China,679,Yingchuan,China,0.888888889,1.0,0
3493,238,Bazhou,China,251,Jinzhou,China,0.571428571,1.0,0
7843,141,Ji'an,China,1773,Mishan,China,0.5,1.0,0
8683,431,Thane,India,2024,Chanda,India,0.5,1.0,0
246,213,Changzhou,China,306,Chaozhou,China,0.777777778,1.0,0
3172,118,Dazhou,China,234,Qinzhou,China,0.571428571,1.0,0
8578,368,Jincheng,China,1960,Huichang,China,0.5,1.0,0
435,595,Yicheng,China,949,Feicheng,China,0.75,1.0,0
1289,506,Huzhou,China,723,Mizhou,China,0.666666667,1.0,0
2050,238,Bazhou,China,306,Chaozhou,China,0.625,1.0,0
6971,301,Dingxi,China,758,Xinyi,China,0.5,1.0,0
3906,205,Xiamen,China,1668,Xicheng,China,0.571428571,1.0,0
12794,323,Yangjiang,China,331,Yantai,China,0.444444444,1.0,0
3486,235,Guiyang,China,240,Suining,China,0.571428571,1.0,0
3503,242,Leshan,China,314,Baoshan,China,0.571428571,1.0,0
4032,349,Yingkou,China,1231,Pinghu,China,0.571428571,1.0,0
4737,284,Xiangtan,China,336,Guangyuan,China,0.555555556,1.0,0
1393,119,Langfang,China,1650,Longjiang,China,0.666666667,1.0,0
4786,348,Lianshan,China,520,Jianguang,China,0.555555556,1.0,0
13188,71,Zhanjiang,China,1235,Songyang,China,0.444444444,1.0,0
12061,60,Fuyang,China,732,Shouguang,China,0.444444444,1.0,0
3737,567,Yutan,China,654,Yingtan,China,0.571428571,1.0,0
3722,542,Pizhou,China,552,Gaozhou,China,0.571428571,1.0,0
2042,226,Tangshan,China,990,Yangchun,China,0.625,1.0,0
7807,132,Xianyang,China,1591,Yuanping,China,0.5,1.0,0
3053,56,Nanjing,China,153,Anqing,China,0.571428571,1.0,0
12489,165,Changchun,China,246,Guang'an,China,0.444444444,1.0,0
12163,84,Huanggang,China,87,Xinyang,China,0.444444444,1.0,0
11582,169,Zhangjiakou,China,518,Lianjiang,China,0.454545455,1.0,0
13223,77,Xingtai,China,1449,Xingcheng,China,0.444444444,1.0,0
12717,275,Zhongshan,China,566,Yangquan,China,0.444444444,1.0,0
6195,122,Suihua,China,407,Fushun,China,0.5,1.0,0
3450,212,Wenzhou,China,506,Huzhou,China,0.571428571,1.0,0
7918,156,Yibin,China,1261,Xiping,China,0.5,1.0,0
13354,131,Yuncheng,China,1719,Guangming,China,0.444444444,1.0,0
4570,103,Xiangyang,China,295,Longyan,China,0.555555556,1.0,0
8002,182,Zhaoqing,China,1591,Yuanping,China,0.5,1.0,0
12761,299,Handan,China,323,Yangjiang,China,0.444444444,1.0,0
7625,77,Xingtai,China,1084,Xiangxiang,China,0.5,1.0,0
3786,40,Tianjin,China,1330,Xinji,China,0.571428571,1.0,0
2101,318,Yanjiang,China,367,Yan'an,China,0.625,1.0,0
6795,235,Guiyang,China,443,Liaoyang,China,0.5,1.0,0
12129,73,Hengyang,China,568,Huangshan,China,0.444444444,1.0,0
447,54,Quanzhou,China,1896,Lianzhou,China,0.75,1.0,0
7840,141,Ji'an,China,1062,Yiyang,China,0.5,1.0,0
3810,87,Xinyang,China,1087,Fuyang,China,0.571428571,1.0,0
11464,405,Baicheng,China,731,Fangchenggang,China,0.461538462,1.0,0
12246,94,Liaocheng,China,382,Gaoping,China,0.444444444,1.0,0
1452,239,Qincheng,China,1453,Fengcheng,China,0.666666667,1.0,0
221,68,Cangzhou,China,361,Shangzhou,China,0.777777778,1.0,0
1208,239,Qincheng,China,617,Yongcheng,China,0.666666667,1.0,0
4889,617,Yongcheng,China,949,Feicheng,China,0.555555556,1.0,0
7858,144,Jiujiang,China,1375,Chuxiong,China,0.5,1.0,0
1326,916,Yingcheng,China,990,Yangchun,China,0.666666667,1.0,0
11479,226,Tangshan,China,1948,Lengshuijiang,China,0.461538462,1.0,0
3272,164,Guigang,China,240,Suining,China,0.571428571,1.0,0
6611,198,Wuhu,China,983,Quzhou,China,0.5,1.0,0
1728,43,Nanyang,China,392,Qingyang,China,0.625,1.0,0
12595,213,Changzhou,China,980,Zhuanghe,China,0.444444444,1.0,0
8604,390,Puning,China,1087,Fuyang,China,0.5,1.0,0
13200,71,Zhanjiang,China,1678,Huadian,China,0.444444444,1.0,0
13759,378,Qinbaling,China,1211,Leling,China,0.444444444,1.0,0
3913,212,Wenzhou,China,1682,Minzhu,China,0.571428571,1.0,0
7247,523,Xushan,China,548,Rui'an,China,0.5,1.0,0
6124,118,Dazhou,China,298,Baotou,China,0.5,1.0,0
54,68,Cangzhou,China,157,Yangzhou,China,0.875,1.0,0
8175,227,Shiyan,China,1235,Songyang,China,0.5,1.0,0
5030,130,Zhangzhou,China,1209,Gaizhou,China,0.555555556,1.0,0
127,340,Xining,China,1304,Xinxing,China,0.857142857,1.0,0
4738,284,Xiangtan,China,518,Lianjiang,China,0.555555556,1.0,0
986,45,Foshan,China,523,Xushan,China,0.666666667,1.0,0
3417,196,Taiyuan,China,591,Dayan,China,0.571428571,1.0,0
1192,213,Changzhou,China,660,Dingzhou,China,0.666666667,1.0,0
1431,195,Deyang,China,1087,Fuyang,China,0.666666667,1.0,0
12139,75,Zhumadian,China,243,Putian,China,0.444444444,1.0,0
4728,255,Xinzhou,China,361,Shangzhou,China,0.555555556,1.0,0
15862,56,Nanjing,China,762,Zaoyang,China,0.428571429,1.0,0
329,65,Shenyang,China,609,Shaoyang,China,0.75,1.0,0
12458,157,Yangzhou,China,165,Changchun,China,0.444444444,1.0,0
15740,34,Baoding,China,298,Baotou,China,0.428571429,1.0,0
6033,102,Pudong,China,304,Zigong,China,0.5,1.0,0
3058,56,Nanjing,China,382,Gaoping,China,0.571428571,1.0,0
12155,80,Shangrao,China,106,Zhengzhou,China,0.444444444,1.0,0
6379,152,Chenzhou,China,971,Qingzhou,China,0.5,1.0,0
8308,277,Weihai,China,1366,Sihui,China,0.5,1.0,0
1064,108,Dezhou,China,723,Mizhou,China,0.666666667,1.0,0
2724,179,Hefei,China,218,Hechi,China,0.6,1.0,0
744,238,Bazhou,China,383,Taizhou,China,0.714285714,1.0,0
12059,60,Fuyang,China,84,Huanggang,China,0.444444444,1.0,0
3016,43,Nanyang,China,367,Yan'an,China,0.571428571,1.0,0
13422,192,Qingyuan,China,1650,Longjiang,China,0.444444444,1.0,0
5879,70,Shaoyang,China,382,Gaoping,China,0.5,1.0,0
12696,260,Chaoyang,China,732,Shouguang,China,0.444444444,1.0,0
13014,562,Pingdu,China,625,Xiangshui,China,0.444444444,1.0,0
1863,91,Jieyang,China,392,Qingyang,China,0.625,1.0,0
7867,146,Mianyang,China,1069,Dongyang,China,0.5,1.0,0
4774,333,Lishui,China,625,Xiangshui,China,0.555555556,1.0,0
8563,362,Huainan,China,1960,Huichang,China,0.5,1.0,0
12284,103,Xiangyang,China,195,Deyang,China,0.444444444,1.0,0
3116,91,Jieyang,China,235,Guiyang,China,0.571428571,1.0,0
3831,112,Yichun,China,1126,Licheng,China,0.571428571,1.0,0
3960,271,Meishan,China,1121,Sizhan,China,0.571428571,1.0,0
7972,170,Chifeng,China,1554,Meicheng,China,0.5,1.0,0
12214,87,Xinyang,China,244,Zhenjiang,China,0.444444444,1.0,0
575,34,Baoding,China,382,Gaoping,China,0.714285714,1.0,0
4452,38,Dongguan,China,679,Yingchuan,China,0.555555556,1.0,0
859,175,Shantou,China,1222,Shanhu,China,0.714285714,1.0,0
4969,84,Huanggang,China,1476,Mingguang,China,0.555555556,1.0,0
629,118,Dazhou,China,588,Huazhou,China,0.714285714,1.0,0
13825,405,Baicheng,China,1150,Langzhong,China,0.444444444,1.0,0
2243,44,Hangzhou,China,1896,Lianzhou,China,0.625,1.0,0
6946,295,Longyan,China,652,Liaoyuan,China,0.5,1.0,0
5126,318,Yanjiang,China,1458,Xiangyang,China,0.555555556,1.0,0
5600,25,Chengdu,China,67,Shangqiu,China,0.5,1.0,0
2419,216,Nanchang,China,1960,Huichang,China,0.625,1.0,0
13405,165,Changchun,China,1394,Wancheng,China,0.444444444,1.0,0
878,255,Xinzhou,China,1682,Minzhu,China,0.714285714,1.0,0
741,235,Guiyang,China,668,Leiyang,China,0.714285714,1.0,0
12003,38,Dongguan,China,323,Yangjiang,China,0.444444444,1.0,0
6229,131,Yuncheng,China,670,Yichun,China,0.5,1.0,0
12725,275,Zhongshan,China,662,Rongcheng,China,0.444444444,1.0,0
7304,586,Yushu,China,983,Quzhou,China,0.5,1.0,0
3242,139,Suqian,China,311,Huai'an,China,0.571428571,1.0,0
6890,265,Shaoguan,China,330,Shaoxing,China,0.5,1.0,0
13390,162,Kunming,China,1564,Hongjiang,China,0.444444444,1.0,0
6856,251,Jinzhou,China,306,Chaozhou,China,0.5,1.0,0
12205,85,Maoming,China,204,Zaozhuang,China,0.444444444,1.0,0
8433,318,Yanjiang,China,1872,Hancheng,China,0.5,1.0,0
6100,112,Yichun,China,407,Fushun,China,0.5,1.0,0
2709,81,Zunyi,China,758,Xinyi,China,0.6,1.0,0
5495,284,Xiangtan,China,1838,Jiangjiafan,China,0.545454545,1.0,0
12689,252,Heyuan,China,336,Guangyuan,China,0.444444444,1.0,0
1171,195,Deyang,China,214,Puyang,China,0.666666667,1.0,0
63,208,Baicheng,China,592,Haicheng,China,0.875,1.0,0
13343,130,Zhangzhou,China,1238,Qionghu,China,0.444444444,1.0,0
13551,247,Tongren,China,1453,Fengcheng,China,0.444444444,1.0,0
4476,61,Ahmedabad,India,553,Faridabad,India,0.555555556,1.0,0
1888,119,Langfang,China,295,Longyan,China,0.625,1.0,0
7758,119,Langfang,China,1714,Ning'an,China,0.5,1.0,0
3321,175,Shantou,China,657,Guankou,China,0.571428571,1.0,0
2246,48,Tongshan,China,2030,Hongzhai,China,0.625,1.0,0
3369,188,Zhuzhou,China,537,Huazhou,China,0.571428571,1.0,0
2227,6,Shanghai,China,1222,Shanhu,China,0.625,1.0,0
3894,190,Chuzhou,China,1560,Taozhou,China,0.571428571,1.0,0
6411,156,Yibin,China,340,Xining,China,0.5,1.0,0
12083,71,Zhanjiang,China,90,Qujing,China,0.444444444,1.0,0
4001,311,Huai'an,China,1774,Hailin,China,0.571428571,1.0,0
6662,208,Baicheng,China,1007,Laiyang,China,0.5,1.0,0
3353,186,Fuzhou,China,552,Gaozhou,China,0.571428571,1.0,0
